Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Merluccius.merluccius,1951,1.42265126032729,0.213386258909193,1.42265126032729,0.213386258909193
Merluccius.merluccius,1952,1.62196147242714,0.257351714935739,1.62196147242714,0.257351714935739
Merluccius.merluccius,1953,1.35430472467107,0.262951104998979,1.35430472467107,0.262951104998979
Merluccius.merluccius,1954,1.14846148430424,0.299914273691561,1.14846148430424,0.299914273691561
Merluccius.merluccius,1955,0.960678134617404,0.32511531996655,0.960678134617404,0.32511531996655
Merluccius.merluccius,1956,0.974436409361991,0.305547146379466,0.974436409361991,0.305547146379466
Merluccius.merluccius,1957,1.07120096777053,0.288846075991269,1.07120096777053,0.288846075991269
Merluccius.merluccius,1958,1.33762380483279,0.33606113891779,1.33762380483279,0.33606113891779
Merluccius.merluccius,1959,1.42059207372456,0.322598117164932,1.42059207372456,0.322598117164932
Merluccius.merluccius,1960,1.33166153506155,0.309069977383495,1.33166153506155,0.309069977383495
Merluccius.merluccius,1961,1.19837902955701,0.365366412935105,1.19837902955701,0.365366412935105
Merluccius.merluccius,1962,1.44923663514654,0.269896378659595,1.44923663514654,0.269896378659595
Merluccius.merluccius,1963,1.59655742237085,0.272416424419987,1.59655742237085,0.272416424419987
Merluccius.merluccius,1964,1.58633876517582,0.277851389642794,1.58633876517582,0.277851389642794
Merluccius.merluccius,1965,1.44388134250364,0.313351484612699,1.44388134250364,0.313351484612699
Merluccius.merluccius,1966,1.34629899832074,0.344736417977546,1.34629899832074,0.344736417977546
Merluccius.merluccius,1967,1.3171893143836,0.352355040493965,1.3171893143836,0.352355040493965
Merluccius.merluccius,1968,1.32959512532885,0.346871993165093,1.32959512532885,0.346871993165093
Merluccius.merluccius,1969,1.51393902917333,0.333556402359045,1.51393902917333,0.333556402359045
Merluccius.merluccius,1970,1.7009083099548,0.317192656115951,1.7009083099548,0.317192656115951
Merluccius.merluccius,1971,1.85474741449923,0.313829469165417,1.85474741449923,0.313829469165417
Merluccius.merluccius,1972,2.04551808505312,0.303982526218083,2.04551808505312,0.303982526218083
Merluccius.merluccius,1973,2.13635985014536,0.25464383184331,2.13635985014536,0.25464383184331
Merluccius.merluccius,1974,2.06661548955679,0.315257968873629,2.06661548955679,0.315257968873629
Merluccius.merluccius,1975,1.9769401113341,0.332053600995422,1.9769401113341,0.332053600995422
Merluccius.merluccius,1976,2.00971980888176,0.360653590200119,2.00971980888176,0.360653590200119
Merluccius.merluccius,1977,2.14095880493585,0.363005218635094,2.14095880493585,0.363005218635094
Merluccius.merluccius,1978,2.0117162984761,0.363023530171576,2.0117162984761,0.363023530171576
Merluccius.merluccius,1979,1.88268190520841,0.349313850695759,1.88268190520841,0.349313850695759
Merluccius.merluccius,1980,1.88071872422822,0.378810593708701,1.88071872422822,0.378810593708701
Merluccius.merluccius,1981,1.90161275419039,0.411856894781786,1.90161275419039,0.411856894781786
Merluccius.merluccius,1982,1.98936046739927,0.454421933317739,1.98936046739927,0.454421933317739
Merluccius.merluccius,1983,2.01990923296083,0.525859627822415,2.01990923296083,0.525859627822415
Merluccius.merluccius,1984,2.11244144979962,0.573932868942319,2.11244144979962,0.573932868942319
Merluccius.merluccius,1985,2.11341916145197,0.66275257160118,2.11341916145197,0.66275257160118
Merluccius.merluccius,1986,1.8477619175057,0.598958332946836,1.8477619175057,0.598958332946836
Merluccius.merluccius,1987,1.68237483795311,0.680082543922726,1.68237483795311,0.680082543922726
Merluccius.merluccius,1988,1.56894058089523,0.779466810416092,1.56894058089523,0.779466810416092
Merluccius.merluccius,1989,1.53620969231415,0.725788891569065,1.53620969231415,0.725788891569065
Merluccius.merluccius,1990,1.43661818400531,0.682028828970874,1.43661818400531,0.682028828970874
Merluccius.merluccius,1991,1.49158841403266,0.747070534379875,1.49158841403266,0.747070534379875
Merluccius.merluccius,1992,1.6476404103267,0.787252157556246,1.6476404103267,0.787252157556246
Merluccius.merluccius,1993,1.80327766002613,0.837180453212021,1.80327766002613,0.837180453212021
Merluccius.merluccius,1994,1.91009249945584,0.800679519057298,1.91009249945584,0.800679519057298
Merluccius.merluccius,1995,1.80068542097138,0.843070450744305,1.80068542097138,0.843070450744305
Merluccius.merluccius,1996,1.49995216905138,0.852681578769595,1.49995216905138,0.852681578769595
Merluccius.merluccius,1997,1.27235237041544,0.687239292000543,1.27235237041544,0.687239292000543
Merluccius.merluccius,1998,1.07852294283715,0.718430736995005,1.07852294283715,0.718430736995005
Merluccius.merluccius,1999,0.997092302642453,0.706814453799737,0.997092302642453,0.706814453799737
Merluccius.merluccius,2000,0.967839718462988,0.680344243594752,0.967839718462988,0.680344243594752
Merluccius.merluccius,2001,0.935024451540405,0.728072094845188,0.935024451540405,0.728072094845188
Merluccius.merluccius,2002,0.924199061015637,0.684739400078373,0.924199061015637,0.684739400078373
Merluccius.merluccius,2003,0.906214271586432,0.685992071921158,0.906214271586432,0.685992071921158
Merluccius.merluccius,2004,0.958003345547797,0.666397221947332,0.958003345547797,0.666397221947332
Merluccius.merluccius,2005,1.05619479127563,0.758187597607099,1.05619479127563,0.758187597607099
Merluccius.merluccius,2006,1.10224901683573,0.858680949222384,1.10224901683573,0.858680949222384
Merluccius.merluccius,2007,0.970241105491637,0.843526875932168,0.970241105491637,0.843526875932168
Merluccius.merluccius,2008,0.969000526178006,0.828701529849882,0.969000526178006,0.828701529849882
Merluccius.merluccius,2009,0.964410625598933,0.901896480627316,0.964410625598933,0.901896480627316
